Time,Raw Gauge Height,Adjusted Gauge Height
8/7/2025 14:00,13.136,0.44552
8/7/2025 14:15,13.136,0.44552
8/7/2025 14:30,13.132,0.44152
8/7/2025 14:45,13.136,0.44552
8/7/2025 15:00,13.136,0.44552
8/7/2025 15:15,13.136,0.44552
8/7/2025 15:30,13.136,0.44552
8/7/2025 15:45,13.136,0.44552
8/7/2025 16:00,13.136,0.44552
8/7/2025 16:15,13.136,0.44552
8/7/2025 16:30,13.136,0.44552
8/7/2025 16:45,13.136,0.44552
8/7/2025 17:00,13.136,0.44552
8/7/2025 17:15,13.136,0.44552
8/7/2025 17:30,13.136,0.44552
8/7/2025 17:45,13.136,0.44552
8/7/2025 18:00,13.134,0.44352
8/7/2025 18:15,13.136,0.44552
8/7/2025 18:30,13.136,0.44552
8/7/2025 18:45,13.136,0.44552
8/7/2025 19:00,13.136,0.44552
8/7/2025 19:15,13.134,0.44352
8/7/2025 19:30,13.134,0.44352
8/7/2025 19:45,13.134,0.44352
8/7/2025 20:00,13.134,0.44352
8/7/2025 20:15,13.132,0.44152
8/7/2025 20:30,13.134,0.44352
8/7/2025 20:45,13.136,0.44552
8/7/2025 21:00,13.134,0.44352
8/7/2025 21:15,13.136,0.44552
8/7/2025 21:30,13.134,0.44352
8/7/2025 21:45,13.136,0.44552
8/7/2025 22:00,13.134,0.44352
8/7/2025 22:15,13.134,0.44352
8/7/2025 22:30,13.136,0.44552
8/7/2025 22:45,13.134,0.44352
8/7/2025 23:00,13.134,0.44352
8/7/2025 23:15,13.134,0.44352
8/7/2025 23:30,13.134,0.44352
8/7/2025 23:45,13.134,0.44352
8/8/2025 0:00,13.134,0.44352
8/8/2025 0:15,13.129,0.43852
8/8/2025 0:30,13.134,0.44352
8/8/2025 0:45,13.136,0.44552
8/8/2025 1:00,13.136,0.44552
8/8/2025 1:15,13.134,0.44352
8/8/2025 1:30,13.136,0.44552
8/8/2025 1:45,13.134,0.44352
8/8/2025 2:00,13.136,0.44552
8/8/2025 2:15,13.136,0.44552
8/8/2025 2:30,13.136,0.44552
8/8/2025 2:45,13.136,0.44552
8/8/2025 3:00,13.134,0.44352
8/8/2025 3:15,13.134,0.44352
8/8/2025 3:30,13.136,0.44552
8/8/2025 3:45,13.134,0.44352
8/8/2025 4:00,13.136,0.44552
8/8/2025 4:15,13.134,0.44352
8/8/2025 4:30,13.134,0.44352
8/8/2025 4:45,13.136,0.44552
8/8/2025 5:00,13.134,0.44352
8/8/2025 5:15,13.134,0.44352
8/8/2025 5:30,13.134,0.44352
8/8/2025 5:45,13.134,0.44352
8/8/2025 6:00,13.134,0.44352
8/8/2025 6:15,13.137,0.44652
8/8/2025 6:30,13.134,0.44352
8/8/2025 6:45,13.134,0.44352
8/8/2025 7:00,13.134,0.44352
8/8/2025 7:15,13.134,0.44352
8/8/2025 7:30,13.13,0.43952
8/8/2025 7:45,13.132,0.44152
8/8/2025 8:00,13.13,0.43952
8/8/2025 8:15,13.13,0.43952
8/8/2025 8:30,13.132,0.44152
8/8/2025 8:45,13.132,0.44152
8/8/2025 9:00,13.132,0.44152
8/8/2025 9:15,13.13,0.43952
8/8/2025 9:30,13.13,0.43952
8/8/2025 9:45,13.13,0.43952
8/8/2025 10:00,13.129,0.43852
8/8/2025 10:15,13.13,0.43952
8/8/2025 10:30,13.13,0.43952
8/8/2025 10:45,13.13,0.43952
8/8/2025 11:00,13.13,0.43952
8/8/2025 11:15,13.129,0.43852
8/8/2025 11:30,13.129,0.43852
8/8/2025 11:45,13.129,0.43852
8/8/2025 12:00,13.129,0.43852
8/8/2025 12:15,13.129,0.43852
8/8/2025 12:30,13.129,0.43852
8/8/2025 12:45,13.129,0.43852
8/8/2025 13:00,13.13,0.43952
8/8/2025 13:15,13.129,0.43852
8/8/2025 13:30,13.129,0.43852
8/8/2025 13:45,13.13,0.43952
8/8/2025 14:00,13.13,0.43952
8/8/2025 14:15,13.129,0.43852
8/8/2025 14:30,13.129,0.43852
8/8/2025 14:45,13.129,0.43852
8/8/2025 15:00,13.13,0.43952
8/8/2025 15:15,13.13,0.43952
8/8/2025 15:30,13.129,0.43852
8/8/2025 15:45,13.132,0.44152
8/8/2025 16:00,13.129,0.43852
8/8/2025 16:15,13.13,0.43952
8/8/2025 16:30,13.13,0.43952
8/8/2025 16:45,13.13,0.43952
8/8/2025 17:00,13.13,0.43952
8/8/2025 17:15,13.13,0.43952
8/8/2025 17:30,13.13,0.43952
8/8/2025 17:45,13.132,0.44152
8/8/2025 18:00,13.13,0.43952
8/8/2025 18:15,13.13,0.43952
8/8/2025 18:30,13.13,0.43952
8/8/2025 18:45,13.13,0.43952
8/8/2025 19:00,13.13,0.43952
8/8/2025 19:15,13.13,0.43952
8/8/2025 19:30,13.129,0.43852
8/8/2025 19:45,13.129,0.43852
8/8/2025 20:00,13.13,0.43952
8/8/2025 20:15,13.129,0.43852
8/8/2025 20:30,13.129,0.43852
8/8/2025 20:45,13.13,0.43952
8/8/2025 21:00,13.13,0.43952
8/8/2025 21:15,13.13,0.43952
8/8/2025 21:30,13.13,0.43952
8/8/2025 21:45,13.13,0.43952
8/8/2025 22:00,13.129,0.43852
8/8/2025 22:15,13.13,0.43952
8/8/2025 22:30,13.13,0.43952
8/8/2025 22:45,13.132,0.44152
8/8/2025 23:00,13.132,0.44152
8/8/2025 23:15,13.134,0.44352
8/8/2025 23:30,13.13,0.43952
8/8/2025 23:45,13.132,0.44152
8/9/2025 0:00,13.132,0.44152
8/9/2025 0:15,13.134,0.44352
8/9/2025 0:30,13.13,0.43952
8/9/2025 0:45,13.132,0.44152
8/9/2025 1:00,13.132,0.44152
8/9/2025 1:15,13.13,0.43952
8/9/2025 1:30,13.132,0.44152
8/9/2025 1:45,13.13,0.43952
8/9/2025 2:00,13.13,0.43952
8/9/2025 2:15,13.13,0.43952
8/9/2025 2:30,13.13,0.43952
8/9/2025 2:45,13.13,0.43952
8/9/2025 3:00,13.13,0.43952
8/9/2025 3:15,13.13,0.43952
8/9/2025 3:30,13.13,0.43952
8/9/2025 3:45,13.13,0.43952
8/9/2025 4:00,13.134,0.44352
8/9/2025 4:15,13.132,0.44152
8/9/2025 4:30,13.132,0.44152
8/9/2025 4:45,13.132,0.44152
8/9/2025 5:00,13.13,0.43952
8/9/2025 5:15,13.13,0.43952
8/9/2025 5:30,13.125,0.43452
8/9/2025 5:45,13.13,0.43952
8/9/2025 6:00,13.13,0.43952
8/9/2025 6:15,13.129,0.43852
8/9/2025 6:30,13.134,0.44352
8/9/2025 6:45,13.129,0.43852
8/9/2025 7:00,13.13,0.43952
8/9/2025 7:15,13.129,0.43852
8/9/2025 7:30,13.13,0.43952
8/9/2025 7:45,13.129,0.43852
8/9/2025 8:00,13.129,0.43852
8/9/2025 8:15,13.129,0.43852
8/9/2025 8:30,13.127,0.43652
8/9/2025 8:45,13.127,0.43652
8/9/2025 9:00,13.127,0.43652
8/9/2025 9:15,13.129,0.43852
8/9/2025 9:30,13.127,0.43652
8/9/2025 9:45,13.127,0.43652
8/9/2025 10:00,13.127,0.43652
8/9/2025 10:15,13.129,0.43852
8/9/2025 10:30,13.127,0.43652
8/9/2025 10:45,13.127,0.43652
8/9/2025 11:00,13.127,0.43652
8/9/2025 11:15,13.127,0.43652
8/9/2025 11:30,13.127,0.43652
8/9/2025 11:45,13.129,0.43852
8/9/2025 12:00,13.129,0.43852
8/9/2025 12:15,13.127,0.43652
8/9/2025 12:30,13.125,0.43452
8/9/2025 12:45,13.127,0.43652
8/9/2025 13:00,13.127,0.43652
8/9/2025 13:15,13.125,0.43452
8/9/2025 13:30,13.127,0.43652
8/9/2025 13:45,13.127,0.43652
8/9/2025 14:00,13.127,0.43652
8/9/2025 14:15,13.123,0.43252
8/9/2025 14:30,13.125,0.43452
8/9/2025 14:45,13.125,0.43452
8/9/2025 15:00,13.127,0.43652
8/9/2025 15:15,13.127,0.43652
8/9/2025 15:30,13.127,0.43652
8/9/2025 15:45,13.127,0.43652
8/9/2025 16:00,13.123,0.43252
8/9/2025 16:15,13.127,0.43652
8/9/2025 16:30,13.127,0.43652
8/9/2025 16:45,13.127,0.43652
8/9/2025 17:00,13.125,0.43452
8/9/2025 17:15,13.127,0.43652
8/9/2025 17:30,13.127,0.43652
8/9/2025 17:45,13.125,0.43452
8/9/2025 18:00,13.127,0.43652
8/9/2025 18:15,13.125,0.43452
8/9/2025 18:30,13.123,0.43252
8/9/2025 18:45,13.125,0.43452
8/9/2025 19:00,13.125,0.43452
8/9/2025 19:15,13.125,0.43452
8/9/2025 19:30,13.125,0.43452
8/9/2025 19:45,13.125,0.43452
8/9/2025 20:00,13.127,0.43652
8/9/2025 20:15,13.125,0.43452
8/9/2025 20:30,13.123,0.43252
8/9/2025 20:45,13.125,0.43452
8/9/2025 21:00,13.127,0.43652
8/9/2025 21:15,13.127,0.43652
8/9/2025 21:30,13.127,0.43652
8/9/2025 21:45,13.127,0.43652
8/9/2025 22:00,13.125,0.43452
8/9/2025 22:15,13.125,0.43452
8/9/2025 22:30,13.125,0.43452
8/9/2025 22:45,13.125,0.43452
8/9/2025 23:00,13.123,0.43252
8/9/2025 23:15,13.125,0.43452
8/9/2025 23:30,13.127,0.43652
8/9/2025 23:45,13.125,0.43452
8/10/2025 0:00,13.125,0.43452
8/10/2025 0:15,13.125,0.43452
8/10/2025 0:30,13.127,0.43652
8/10/2025 0:45,13.125,0.43452
8/10/2025 1:00,13.127,0.43652
8/10/2025 1:15,13.125,0.43452
8/10/2025 1:30,13.125,0.43452
8/10/2025 1:45,13.127,0.43652
8/10/2025 2:00,13.125,0.43452
8/10/2025 2:15,13.125,0.43452
8/10/2025 2:30,13.123,0.43252
8/10/2025 2:45,13.123,0.43252
8/10/2025 3:00,13.125,0.43452
8/10/2025 3:15,13.127,0.43652
8/10/2025 3:30,13.125,0.43452
8/10/2025 3:45,13.127,0.43652
8/10/2025 4:00,13.127,0.43652
8/10/2025 4:15,13.127,0.43652
8/10/2025 4:30,13.127,0.43652
8/10/2025 4:45,13.127,0.43652
8/10/2025 5:00,13.127,0.43652
8/10/2025 5:15,13.127,0.43652
8/10/2025 5:30,13.127,0.43652
8/10/2025 5:45,13.127,0.43652
8/10/2025 6:00,13.127,0.43652
8/10/2025 6:15,13.127,0.43652
8/10/2025 6:30,13.123,0.43252
8/10/2025 6:45,13.125,0.43452
8/10/2025 7:00,13.127,0.43652
8/10/2025 7:15,13.125,0.43452
8/10/2025 7:30,13.127,0.43652
8/10/2025 7:45,13.123,0.43252
8/10/2025 8:00,13.125,0.43452
8/10/2025 8:15,13.125,0.43452
8/10/2025 8:30,13.123,0.43252
8/10/2025 8:45,13.123,0.43252
8/10/2025 9:00,13.127,0.43652
8/10/2025 9:15,13.125,0.43452
8/10/2025 9:30,13.123,0.43252
8/10/2025 9:45,13.123,0.43252
8/10/2025 10:00,13.123,0.43252
8/10/2025 10:15,13.123,0.43252
8/10/2025 10:30,13.122,0.43152
8/10/2025 10:45,13.123,0.43252
8/10/2025 11:00,13.122,0.43152
8/10/2025 11:15,13.123,0.43252
8/10/2025 11:30,13.123,0.43252
8/10/2025 11:45,13.12,0.42952
8/10/2025 12:00,13.122,0.43152
8/10/2025 12:15,13.12,0.42952
8/10/2025 12:30,13.122,0.43152
8/10/2025 12:45,13.12,0.42952
8/10/2025 13:00,13.12,0.42952
8/10/2025 13:15,13.12,0.42952
8/10/2025 13:30,13.122,0.43152
8/10/2025 13:45,13.122,0.43152
8/10/2025 14:00,13.122,0.43152
8/10/2025 14:15,13.12,0.42952
8/10/2025 14:30,13.122,0.43152
8/10/2025 14:45,13.122,0.43152
8/10/2025 15:00,13.122,0.43152
8/10/2025 15:15,13.12,0.42952
8/10/2025 15:30,13.122,0.43152
8/10/2025 15:45,13.12,0.42952
8/10/2025 16:00,13.122,0.43152
8/10/2025 16:15,13.122,0.43152
8/10/2025 16:30,13.122,0.43152
8/10/2025 16:45,13.122,0.43152
8/10/2025 17:00,13.122,0.43152
8/10/2025 17:15,13.123,0.43252
8/10/2025 17:30,13.122,0.43152
8/10/2025 17:45,13.122,0.43152
8/10/2025 18:00,13.122,0.43152
8/10/2025 18:15,13.122,0.43152
8/10/2025 18:30,13.122,0.43152
8/10/2025 18:45,13.122,0.43152
8/10/2025 19:00,13.122,0.43152
8/10/2025 19:15,13.122,0.43152
8/10/2025 19:30,13.122,0.43152
8/10/2025 19:45,13.122,0.43152
8/10/2025 20:00,13.122,0.43152
8/10/2025 20:15,13.122,0.43152
8/10/2025 20:30,13.122,0.43152
8/10/2025 20:45,13.122,0.43152
8/10/2025 21:00,13.122,0.43152
8/10/2025 21:15,13.122,0.43152
8/10/2025 21:30,13.122,0.43152
8/10/2025 21:45,13.123,0.43252
8/10/2025 22:00,13.122,0.43152
8/10/2025 22:15,13.122,0.43152
8/10/2025 22:30,13.123,0.43252
8/10/2025 22:45,13.122,0.43152
8/10/2025 23:00,13.122,0.43152
8/10/2025 23:15,13.122,0.43152
8/10/2025 23:30,13.122,0.43152
8/10/2025 23:45,13.123,0.43252
8/11/2025 0:00,13.123,0.43252
8/11/2025 0:15,13.122,0.43152
8/11/2025 0:30,13.122,0.43152
8/11/2025 0:45,13.122,0.43152
8/11/2025 1:00,13.123,0.43252
8/11/2025 1:15,13.122,0.43152
8/11/2025 1:30,13.123,0.43252
8/11/2025 1:45,13.122,0.43152
8/11/2025 2:00,13.122,0.43152
8/11/2025 2:15,13.123,0.43252
8/11/2025 2:30,13.123,0.43252
8/11/2025 2:45,13.123,0.43252
8/11/2025 3:00,13.122,0.43152
8/11/2025 3:15,13.123,0.43252
8/11/2025 3:30,13.122,0.43152
8/11/2025 3:45,13.123,0.43252
8/11/2025 4:00,13.122,0.43152
8/11/2025 4:15,13.123,0.43252
8/11/2025 4:30,13.122,0.43152
8/11/2025 4:45,13.123,0.43252
8/11/2025 5:00,13.123,0.43252
8/11/2025 5:15,13.123,0.43252
8/11/2025 5:30,13.123,0.43252
8/11/2025 5:45,13.123,0.43252
8/11/2025 6:00,13.123,0.43252
8/11/2025 6:15,13.123,0.43252
8/11/2025 6:30,13.122,0.43152
8/11/2025 6:45,13.122,0.43152
8/11/2025 7:00,13.123,0.43252
8/11/2025 7:15,13.123,0.43252
8/11/2025 7:30,13.122,0.43152
8/11/2025 7:45,13.12,0.42952
8/11/2025 8:00,13.122,0.43152
8/11/2025 8:15,13.122,0.43152
8/11/2025 8:30,13.12,0.42952
8/11/2025 8:45,13.116,0.42552
8/11/2025 9:00,13.116,0.42552
8/11/2025 9:15,13.116,0.42552
8/11/2025 9:30,13.116,0.42552
8/11/2025 9:45,13.116,0.42552
8/11/2025 10:00,13.116,0.42552
8/11/2025 10:15,13.115,0.42452
8/11/2025 10:30,13.116,0.42552
8/11/2025 10:45,13.115,0.42452
8/11/2025 11:00,13.115,0.42452
8/11/2025 11:15,13.116,0.42552
8/11/2025 11:30,13.118,0.42752
8/11/2025 11:45,13.116,0.42552
8/11/2025 12:00,13.116,0.42552
8/11/2025 12:15,13.115,0.42452
8/11/2025 12:30,13.115,0.42452
8/11/2025 12:45,13.115,0.42452
8/11/2025 13:00,13.115,0.42452
8/11/2025 13:15,13.115,0.42452
8/11/2025 13:30,13.115,0.42452
8/11/2025 13:45,13.115,0.42452
8/11/2025 14:00,13.115,0.42452
8/11/2025 14:15,13.113,0.42252
8/11/2025 14:30,13.115,0.42452
8/11/2025 14:45,13.116,0.42552
8/11/2025 15:00,13.116,0.42552
8/11/2025 15:15,13.115,0.42452
8/11/2025 15:30,13.115,0.42452
8/11/2025 15:45,13.116,0.42552
8/11/2025 16:00,13.116,0.42552
8/11/2025 16:15,13.115,0.42452
8/11/2025 16:30,13.116,0.42552
8/11/2025 16:45,13.116,0.42552
8/11/2025 17:00,13.116,0.42552
8/11/2025 17:15,13.115,0.42452
8/11/2025 17:30,13.116,0.42552
8/11/2025 17:45,13.115,0.42452
8/11/2025 18:00,13.116,0.42552
8/11/2025 18:15,13.116,0.42552
8/11/2025 18:30,13.116,0.42552
8/11/2025 18:45,13.115,0.42452
8/11/2025 19:00,13.118,0.42752
8/11/2025 19:15,13.116,0.42552
8/11/2025 19:30,13.116,0.42552
8/11/2025 19:45,13.116,0.42552
8/11/2025 20:00,13.116,0.42552
8/11/2025 20:15,13.116,0.42552
8/11/2025 20:30,13.116,0.42552
8/11/2025 20:45,13.116,0.42552
8/11/2025 21:00,13.118,0.42752
8/11/2025 21:15,13.116,0.42552
8/11/2025 21:30,13.116,0.42552
8/11/2025 21:45,13.115,0.42452
8/11/2025 22:00,13.116,0.42552
8/11/2025 22:15,13.116,0.42552
8/11/2025 22:30,13.116,0.42552
8/11/2025 22:45,13.116,0.42552
8/11/2025 23:00,13.116,0.42552
8/11/2025 23:15,13.116,0.42552
8/11/2025 23:30,13.116,0.42552
8/11/2025 23:45,13.118,0.42752
8/12/2025 0:00,13.116,0.42552
8/12/2025 0:15,13.116,0.42552
8/12/2025 0:30,13.116,0.42552
8/12/2025 0:45,13.116,0.42552
8/12/2025 1:00,13.118,0.42752
8/12/2025 1:15,13.116,0.42552
8/12/2025 1:30,13.116,0.42552
8/12/2025 1:45,13.118,0.42752
8/12/2025 2:00,13.116,0.42552
8/12/2025 2:15,13.116,0.42552
8/12/2025 2:30,13.116,0.42552
8/12/2025 2:45,13.118,0.42752
8/12/2025 3:00,13.118,0.42752
8/12/2025 3:15,13.118,0.42752
8/12/2025 3:30,13.116,0.42552
8/12/2025 3:45,13.116,0.42552
8/12/2025 4:00,13.116,0.42552
8/12/2025 4:15,13.116,0.42552
8/12/2025 4:30,13.116,0.42552
8/12/2025 4:45,13.116,0.42552
8/12/2025 5:00,13.118,0.42752
8/12/2025 5:15,13.116,0.42552
8/12/2025 5:30,13.118,0.42752
8/12/2025 5:45,13.116,0.42552
8/12/2025 6:00,13.116,0.42552
8/12/2025 6:15,13.116,0.42552
8/12/2025 6:30,13.116,0.42552
8/12/2025 6:45,13.113,0.42252
8/12/2025 7:00,13.116,0.42552
8/12/2025 7:15,13.118,0.42752
8/12/2025 7:30,13.116,0.42552
8/12/2025 7:45,13.115,0.42452
8/12/2025 8:00,13.115,0.42452
8/12/2025 8:15,13.115,0.42452
8/12/2025 8:30,13.115,0.42452
8/12/2025 8:45,13.115,0.42452
8/12/2025 9:00,13.113,0.42252
8/12/2025 9:15,13.111,0.42052
8/12/2025 9:30,13.113,0.42252
8/12/2025 9:45,13.113,0.42252
8/12/2025 10:00,13.113,0.42252
8/12/2025 10:15,13.113,0.42252
8/12/2025 10:30,13.113,0.42252
8/12/2025 10:45,13.115,0.42452
8/12/2025 11:00,13.113,0.42252
8/12/2025 11:15,13.109,0.41852
8/12/2025 11:30,13.113,0.42252
8/12/2025 11:45,13.111,0.42052
8/12/2025 12:00,13.109,0.41852
8/12/2025 12:15,13.109,0.41852
8/12/2025 12:30,13.115,0.42452
8/12/2025 12:45,13.111,0.42052
8/12/2025 13:00,13.113,0.42252
8/12/2025 13:15,13.113,0.42252
8/12/2025 13:30,13.113,0.42252
8/12/2025 13:45,13.115,0.42452
8/12/2025 14:00,13.115,0.42452
8/12/2025 14:15,13.113,0.42252
8/12/2025 14:30,13.115,0.42452
8/12/2025 14:45,13.115,0.42452
8/12/2025 15:00,13.116,0.42552
8/12/2025 15:15,13.115,0.42452
8/12/2025 15:30,13.116,0.42552
8/12/2025 15:45,13.115,0.42452
8/12/2025 16:00,13.115,0.42452
8/12/2025 16:15,13.115,0.42452
8/12/2025 16:30,13.115,0.42452
8/12/2025 16:45,13.115,0.42452
8/12/2025 17:00,13.115,0.42452
8/12/2025 17:15,13.115,0.42452
8/12/2025 17:30,13.115,0.42452
8/12/2025 17:45,13.115,0.42452
8/12/2025 18:00,13.115,0.42452
8/12/2025 18:15,13.116,0.42552
8/12/2025 18:30,13.113,0.42252
8/12/2025 18:45,13.113,0.42252
8/12/2025 19:00,13.115,0.42452
8/12/2025 19:15,13.115,0.42452
8/12/2025 19:30,13.113,0.42252
8/12/2025 19:45,13.115,0.42452
8/12/2025 20:00,13.115,0.42452
8/12/2025 20:15,13.115,0.42452
8/12/2025 20:30,13.115,0.42452
8/12/2025 20:45,13.116,0.42552
8/12/2025 21:00,13.113,0.42252
8/12/2025 21:15,13.115,0.42452
8/12/2025 21:30,13.113,0.42252
8/12/2025 21:45,13.115,0.42452
8/12/2025 22:00,13.113,0.42252
8/12/2025 22:15,13.115,0.42452
8/12/2025 22:30,13.115,0.42452
8/12/2025 22:45,13.115,0.42452
8/12/2025 23:00,13.115,0.42452
8/12/2025 23:15,13.116,0.42552
8/12/2025 23:30,13.115,0.42452
8/12/2025 23:45,13.115,0.42452
8/13/2025 0:00,13.116,0.42552
8/13/2025 0:15,13.115,0.42452
8/13/2025 0:30,13.116,0.42552
8/13/2025 0:45,13.115,0.42452
8/13/2025 1:00,13.113,0.42252
8/13/2025 1:15,13.115,0.42452
8/13/2025 1:30,13.115,0.42452
8/13/2025 1:45,13.115,0.42452
8/13/2025 2:00,13.115,0.42452
8/13/2025 2:15,13.115,0.42452
8/13/2025 2:30,13.115,0.42452
8/13/2025 2:45,13.115,0.42452
8/13/2025 3:00,13.115,0.42452
8/13/2025 3:15,13.115,0.42452
8/13/2025 3:30,13.115,0.42452
8/13/2025 3:45,13.115,0.42452
8/13/2025 4:00,13.115,0.42452
8/13/2025 4:15,13.116,0.42552
8/13/2025 4:30,13.116,0.42552
8/13/2025 4:45,13.115,0.42452
8/13/2025 5:00,13.113,0.42252
8/13/2025 5:15,13.116,0.42552
8/13/2025 5:30,13.115,0.42452
8/13/2025 5:45,13.115,0.42452
8/13/2025 6:00,13.115,0.42452
8/13/2025 6:15,13.115,0.42452
8/13/2025 6:30,13.116,0.42552
8/13/2025 6:45,13.115,0.42452
8/13/2025 7:00,13.115,0.42452
8/13/2025 7:15,13.116,0.42552
8/13/2025 7:30,13.116,0.42552
8/13/2025 7:45,13.115,0.42452
8/13/2025 8:00,13.115,0.42452
8/13/2025 8:15,13.116,0.42552
8/13/2025 8:30,13.116,0.42552
8/13/2025 8:45,13.115,0.42452
8/13/2025 9:00,13.116,0.42552
8/13/2025 9:15,13.116,0.42552
8/13/2025 9:30,13.115,0.42452
8/13/2025 9:45,13.116,0.42552
8/13/2025 10:00,13.116,0.42552
8/13/2025 10:15,13.115,0.42452
8/13/2025 10:30,13.115,0.42452
8/13/2025 10:45,13.115,0.42452
8/13/2025 11:00,13.116,0.42552
8/13/2025 11:15,13.115,0.42452
8/13/2025 11:30,13.118,0.42752
8/13/2025 11:45,13.115,0.42452
8/13/2025 12:00,13.115,0.42452
8/13/2025 12:15,13.115,0.42452
8/13/2025 12:30,13.115,0.42452
8/13/2025 12:45,13.115,0.42452
8/13/2025 13:00,13.116,0.42552
8/13/2025 13:15,13.115,0.42452
8/13/2025 13:30,13.115,0.42452
8/13/2025 13:45,13.115,0.42452
8/13/2025 14:00,13.116,0.42552
8/13/2025 14:15,13.116,0.42552
8/13/2025 14:30,13.115,0.42452
8/13/2025 14:45,13.115,0.42452
8/13/2025 15:00,13.116,0.42552
8/13/2025 15:15,13.116,0.42552
8/13/2025 15:30,13.116,0.42552
8/13/2025 15:45,13.118,0.42752
8/13/2025 16:00,13.116,0.42552
8/13/2025 16:15,13.116,0.42552
8/13/2025 16:30,13.116,0.42552
8/13/2025 16:45,13.116,0.42552
8/13/2025 17:00,13.116,0.42552
8/13/2025 17:15,13.116,0.42552
8/13/2025 17:30,13.115,0.42452
8/13/2025 17:45,13.116,0.42552
8/13/2025 18:00,13.115,0.42452
8/13/2025 18:15,13.115,0.42452
8/13/2025 18:30,13.116,0.42552
8/13/2025 18:45,13.116,0.42552
8/13/2025 19:00,13.116,0.42552
8/13/2025 19:15,13.116,0.42552
8/13/2025 19:30,13.116,0.42552
8/13/2025 19:45,13.115,0.42452
8/13/2025 20:00,13.116,0.42552
8/13/2025 20:15,13.116,0.42552
8/13/2025 20:30,13.118,0.42752
8/13/2025 20:45,13.12,0.42952
8/13/2025 21:00,13.116,0.42552
8/13/2025 21:15,13.115,0.42452
8/13/2025 21:30,13.116,0.42552
8/13/2025 21:45,13.116,0.42552
8/13/2025 22:00,13.116,0.42552
8/13/2025 22:15,13.115,0.42452
8/13/2025 22:30,13.116,0.42552
8/13/2025 22:45,13.118,0.42752
8/13/2025 23:00,13.116,0.42552
8/13/2025 23:15,13.116,0.42552
8/13/2025 23:30,13.116,0.42552
8/13/2025 23:45,13.118,0.42752
8/14/2025 0:00,13.118,0.42752
8/14/2025 0:15,13.118,0.42752
8/14/2025 0:30,13.12,0.42952
8/14/2025 0:45,13.12,0.42952
8/14/2025 1:00,13.118,0.42752
8/14/2025 1:15,13.116,0.42552
8/14/2025 1:30,13.118,0.42752
8/14/2025 1:45,13.118,0.42752
8/14/2025 2:00,13.118,0.42752
8/14/2025 2:15,13.12,0.42952
8/14/2025 2:30,13.118,0.42752
8/14/2025 2:45,13.118,0.42752
8/14/2025 3:00,13.12,0.42952
8/14/2025 3:15,13.12,0.42952
8/14/2025 3:30,13.12,0.42952
8/14/2025 3:45,13.12,0.42952
8/14/2025 4:00,13.12,0.42952
8/14/2025 4:15,13.118,0.42752
8/14/2025 4:30,13.12,0.42952
8/14/2025 4:45,13.118,0.42752
8/14/2025 5:00,13.12,0.42952
8/14/2025 5:15,13.12,0.42952
8/14/2025 5:30,13.12,0.42952
8/14/2025 5:45,13.118,0.42752
8/14/2025 6:00,13.122,0.43152
8/14/2025 6:15,13.12,0.42952
8/14/2025 6:30,13.12,0.42952
8/14/2025 6:45,13.12,0.42952
8/14/2025 7:00,13.116,0.42552
8/14/2025 7:15,13.122,0.43152
8/14/2025 7:30,13.116,0.42552
8/14/2025 7:45,13.116,0.42552
8/14/2025 8:00,13.118,0.42752
8/14/2025 8:15,13.116,0.42552
8/14/2025 8:30,13.116,0.42552
8/14/2025 8:45,13.116,0.42552
8/14/2025 9:00,13.116,0.42552
8/14/2025 9:15,13.12,0.42952
8/14/2025 9:30,13.116,0.42552
8/14/2025 9:45,13.12,0.42952
8/14/2025 10:00,13.116,0.42552
8/14/2025 10:15,13.116,0.42552
8/14/2025 10:30,13.118,0.42752
8/14/2025 10:45,13.12,0.42952
8/14/2025 11:00,13.116,0.42552
8/14/2025 11:15,13.116,0.42552
8/14/2025 11:30,13.118,0.42752
8/14/2025 11:45,13.116,0.42552
8/14/2025 12:00,13.122,0.43152
8/14/2025 12:15,13.116,0.42552
8/14/2025 12:30,13.113,0.42252
8/14/2025 12:45,13.116,0.42552
8/14/2025 13:00,13.113,0.42252
8/14/2025 13:15,13.113,0.42252
8/14/2025 13:30,13.111,0.42052
8/14/2025 13:45,13.109,0.41852
8/14/2025 14:00,13.109,0.41852
8/14/2025 14:15,13.111,0.42052
8/14/2025 14:30,13.111,0.42052
8/14/2025 14:45,13.109,0.41852
8/14/2025 15:00,13.113,0.42252
8/14/2025 15:15,13.113,0.42252
8/14/2025 15:30,13.113,0.42252
8/14/2025 15:45,13.115,0.42452
8/14/2025 16:00,13.116,0.42552
8/14/2025 16:15,13.116,0.42552
8/14/2025 16:30,13.116,0.42552
8/14/2025 16:45,13.115,0.42452
8/14/2025 17:00,13.115,0.42452
8/14/2025 17:15,13.116,0.42552
8/14/2025 17:30,13.116,0.42552
8/14/2025 17:45,13.116,0.42552
8/14/2025 18:00,13.116,0.42552
8/14/2025 18:15,13.116,0.42552
8/14/2025 18:30,13.115,0.42452
8/14/2025 18:45,13.116,0.42552
8/14/2025 19:00,13.115,0.42452
8/14/2025 19:15,13.116,0.42552
8/14/2025 19:30,13.115,0.42452
8/14/2025 19:45,13.115,0.42452
8/14/2025 20:00,13.115,0.42452
8/14/2025 20:15,13.116,0.42552
