#,Fecha/hora (EDT/EST),"Temperatura , °C","Presión absoluta , kPa"
3036,11/07/2025 10:02:15,6.02,104.487
3037,11/07/2025 10:12:15,6.05,104.462
3038,11/07/2025 10:22:15,6.10,104.437
3039,11/07/2025 10:32:15,6.14,104.443
3040,11/07/2025 10:42:15,6.19,104.401
3041,11/07/2025 10:52:15,6.24,104.385
3042,11/07/2025 11:02:15,6.29,104.378
3043,11/07/2025 11:12:15,6.35,104.354
3044,11/07/2025 11:22:15,6.40,104.294
3045,11/07/2025 11:32:15,6.45,104.274
3046,11/07/2025 11:42:15,6.50,104.240
3047,11/07/2025 11:52:15,6.55,104.211
3048,11/07/2025 12:02:15,6.60,104.173
3049,11/07/2025 12:12:15,6.65,104.122
3050,11/07/2025 12:22:15,6.71,104.111
3051,11/07/2025 12:32:15,6.75,104.099
3052,11/07/2025 12:42:15,6.79,104.043
3053,11/07/2025 12:52:15,6.82,104.044
3054,11/07/2025 13:02:15,6.83,104.036
3055,11/07/2025 13:12:15,6.85,104.006
3056,11/07/2025 13:22:15,6.86,103.971
3057,11/07/2025 13:32:15,6.88,103.941
3058,11/07/2025 13:42:15,6.89,103.941
3059,11/07/2025 13:52:15,6.91,103.911
3060,11/07/2025 14:02:15,6.92,103.903
3061,11/07/2025 14:12:15,6.95,103.877
3062,11/07/2025 14:22:15,6.97,103.834
3063,11/07/2025 14:32:15,7.00,103.821
3064,11/07/2025 14:42:15,7.03,103.800
3065,11/07/2025 14:52:15,7.05,103.775
3066,11/07/2025 15:02:15,7.07,103.740
3067,11/07/2025 15:12:15,7.09,103.737
3068,11/07/2025 15:22:15,7.10,103.715
3069,11/07/2025 15:32:15,7.12,103.720
3070,11/07/2025 15:42:15,7.13,103.703
3071,11/07/2025 15:52:15,7.14,103.677
3072,11/07/2025 16:02:15,7.15,103.668
3073,11/07/2025 16:12:15,7.16,103.655
3074,11/07/2025 16:22:15,7.17,103.603
3075,11/07/2025 16:32:15,7.19,103.581
3076,11/07/2025 16:42:15,7.20,103.586
3077,11/07/2025 16:52:15,7.23,103.583
3078,11/07/2025 17:02:15,7.25,103.557
3079,11/07/2025 17:12:15,7.26,103.531
3080,11/07/2025 17:22:15,7.28,103.501
3081,11/07/2025 17:32:15,7.30,103.484
3082,11/07/2025 17:42:15,7.31,103.471
3083,11/07/2025 17:52:15,7.33,103.472
3084,11/07/2025 18:02:15,7.34,103.472
3085,11/07/2025 18:12:15,7.36,103.446
3086,11/07/2025 18:22:15,7.38,103.443
3087,11/07/2025 18:32:15,7.40,103.439
3088,11/07/2025 18:42:15,7.43,103.422
3089,11/07/2025 18:52:15,7.46,103.415
3090,11/07/2025 19:02:15,7.49,103.468
3091,11/07/2025 19:12:15,7.52,103.487
3092,11/07/2025 19:22:15,7.56,103.458
3093,11/07/2025 19:32:15,7.59,103.446
3094,11/07/2025 19:42:15,7.62,103.398
3095,11/07/2025 19:52:15,7.65,103.373
3096,11/07/2025 20:02:15,7.68,103.361
3097,11/07/2025 20:12:15,7.71,103.344
3098,11/07/2025 20:22:15,7.75,103.394
3099,11/07/2025 20:32:15,7.78,103.360
3100,11/07/2025 20:42:15,7.82,103.326
3101,11/07/2025 20:52:15,7.85,103.349
3102,11/07/2025 21:02:15,7.89,103.385
3103,11/07/2025 21:12:15,7.92,103.386
3104,11/07/2025 21:22:15,7.95,103.361
3105,11/07/2025 21:32:15,7.99,103.336
3106,11/07/2025 21:42:15,8.02,103.332
3107,11/07/2025 21:52:15,8.05,103.303
3108,11/07/2025 22:02:15,8.08,103.299
3109,11/07/2025 22:12:15,8.11,103.291
3110,11/07/2025 22:22:15,8.13,103.301
3111,11/07/2025 22:32:15,8.16,103.293
3112,11/07/2025 22:42:15,8.20,103.268
3113,11/07/2025 22:52:15,8.22,103.291
3114,11/07/2025 23:02:15,8.25,103.261
3115,11/07/2025 23:12:15,8.28,103.258
3116,11/07/2025 23:22:15,8.30,103.241
3117,11/07/2025 23:32:15,8.33,103.246
3118,11/07/2025 23:42:15,8.36,103.247
3119,11/07/2025 23:52:15,8.39,103.257
3120,11/08/2025 00:02:15,8.42,103.284
3121,11/08/2025 00:12:15,8.47,103.282
3122,11/08/2025 00:22:15,8.52,103.279
3123,11/08/2025 00:32:15,8.56,103.276
3124,11/08/2025 00:42:15,8.58,103.277
3125,11/08/2025 00:52:15,8.62,103.282
3126,11/08/2025 01:02:15,8.66,103.266
3127,11/08/2025 01:12:15,8.72,103.242
3128,11/08/2025 01:22:15,8.79,103.244
3129,11/08/2025 01:32:15,8.85,103.251
3130,11/08/2025 01:42:15,8.88,103.261
3131,11/08/2025 01:52:15,8.90,103.261
3132,11/08/2025 02:02:15,8.91,103.257
3133,11/08/2025 02:12:15,8.93,103.253
3134,11/08/2025 02:22:15,8.95,103.245
3135,11/08/2025 02:32:15,8.98,103.229
3136,11/08/2025 02:42:15,9.00,103.238
3137,11/08/2025 02:52:15,9.01,103.221
3138,11/08/2025 03:02:15,9.01,103.207
3139,11/08/2025 03:12:15,9.01,103.203
3140,11/08/2025 03:22:15,9.02,103.190
3141,11/08/2025 03:32:15,9.02,103.173
3142,11/08/2025 03:42:15,9.02,103.164
3143,11/08/2025 03:52:15,9.02,103.133
3144,11/08/2025 04:02:15,9.01,103.159
3145,11/08/2025 04:12:15,9.00,103.137
3146,11/08/2025 04:22:15,9.00,103.132
3147,11/08/2025 04:32:15,8.99,103.132
3148,11/08/2025 04:42:15,8.99,103.150
3149,11/08/2025 04:52:15,8.99,103.145
3150,11/08/2025 05:02:15,8.98,103.180
3151,11/08/2025 05:12:15,8.98,103.176
3152,11/08/2025 05:22:15,8.97,103.184
3153,11/08/2025 05:32:15,8.97,103.197
3154,11/08/2025 05:42:15,8.96,103.162
3155,11/08/2025 05:52:15,8.95,103.188
3156,11/08/2025 06:02:15,8.95,103.210
3157,11/08/2025 06:12:15,8.94,103.218
3158,11/08/2025 06:22:15,8.93,103.200
3159,11/08/2025 06:32:15,8.92,103.191
3160,11/08/2025 06:42:15,8.91,103.200
3161,11/08/2025 06:52:15,8.90,103.213
3162,11/08/2025 07:02:15,8.89,103.212
3163,11/08/2025 07:12:15,8.88,103.194
3164,11/08/2025 07:22:15,8.88,103.243
3165,11/08/2025 07:32:15,8.87,103.234
3166,11/08/2025 07:42:15,8.87,103.260
3167,11/08/2025 07:52:15,8.87,103.282
3168,11/08/2025 08:02:15,8.87,103.313
3169,11/08/2025 08:12:15,8.87,103.313
3170,11/08/2025 08:22:15,8.87,103.326
3171,11/08/2025 08:32:15,8.88,103.326
3172,11/08/2025 08:42:15,8.88,103.362
3173,11/08/2025 08:52:15,8.90,103.362
3174,11/08/2025 09:02:15,8.92,103.398
3175,11/08/2025 09:12:15,8.94,103.417
3176,11/08/2025 09:22:15,8.96,103.422
3177,11/08/2025 09:32:15,8.98,103.431
3178,11/08/2025 09:42:15,9.01,103.432
3179,11/08/2025 09:52:15,9.05,103.420
3180,11/08/2025 10:02:15,9.08,103.426
3181,11/08/2025 10:12:15,9.11,103.440
3182,11/08/2025 10:22:15,9.15,103.455
3183,11/08/2025 10:32:15,9.20,103.465
3184,11/08/2025 10:42:15,9.25,103.498
3185,11/08/2025 10:52:15,9.30,103.473
3186,11/08/2025 11:02:15,9.34,103.519
3187,11/08/2025 11:12:15,9.39,103.529
3188,11/08/2025 11:22:15,9.44,103.535
3189,11/08/2025 11:32:15,9.48,103.554
3190,11/08/2025 11:42:15,9.51,103.577
3191,11/08/2025 11:52:15,9.55,103.588
3192,11/08/2025 12:02:15,9.61,103.625
3193,11/08/2025 12:12:15,9.67,103.640
3194,11/08/2025 12:22:15,9.73,103.695
3195,11/08/2025 12:32:15,9.78,103.706
3196,11/08/2025 12:42:15,9.83,103.751
3197,11/08/2025 12:52:15,9.86,103.761
3198,11/08/2025 13:02:15,9.89,103.793
3199,11/08/2025 13:12:15,9.92,103.794
3200,11/08/2025 13:22:15,9.95,103.808
3201,11/08/2025 13:32:15,9.96,103.826
3202,11/08/2025 13:42:15,9.97,103.849
3203,11/08/2025 13:52:15,9.99,103.841
3204,11/08/2025 14:02:15,10.00,103.850
3205,11/08/2025 14:12:15,10.02,103.877
3206,11/08/2025 14:22:15,10.03,103.899
3207,11/08/2025 14:32:15,10.04,103.918
3208,11/08/2025 14:42:15,10.05,103.918
3209,11/08/2025 14:52:15,10.06,103.909
3210,11/08/2025 15:02:15,10.06,103.936
3211,11/08/2025 15:12:15,10.05,103.971
3212,11/08/2025 15:22:15,10.05,103.971
3213,11/08/2025 15:32:15,10.04,103.957
3214,11/08/2025 15:42:15,10.03,103.983
3215,11/08/2025 15:52:15,10.02,103.983
3216,11/08/2025 16:02:15,10.00,104.000
3217,11/08/2025 16:12:15,9.99,104.004
3218,11/08/2025 16:22:15,9.97,104.038
3219,11/08/2025 16:32:15,9.95,104.042
3220,11/08/2025 16:42:15,9.93,104.059
3221,11/08/2025 16:52:15,9.91,104.067
3222,11/08/2025 17:02:15,9.89,104.097
3223,11/08/2025 17:12:15,9.87,104.110
3224,11/08/2025 17:22:15,9.86,104.123
3225,11/08/2025 17:32:15,9.84,104.144
3226,11/08/2025 17:42:15,9.83,104.144
3227,11/08/2025 17:52:15,9.81,104.156
3228,11/08/2025 18:02:15,9.79,104.169
3229,11/08/2025 18:12:15,9.78,104.177
3230,11/08/2025 18:22:15,9.77,104.181
3231,11/08/2025 18:32:15,9.75,104.190
3232,11/08/2025 18:42:15,9.74,104.176
3233,11/08/2025 18:52:15,9.73,104.149
3234,11/08/2025 19:02:15,9.72,104.144
3235,11/08/2025 19:12:15,9.70,104.157
3236,11/08/2025 19:22:15,9.69,104.214
3237,11/08/2025 19:32:15,9.68,104.227
3238,11/08/2025 19:42:15,9.67,104.253
3239,11/08/2025 19:52:15,9.65,104.270
3240,11/08/2025 20:02:15,9.63,104.287
3241,11/08/2025 20:12:15,9.62,104.282
3242,11/08/2025 20:22:15,9.60,104.299
3243,11/08/2025 20:32:15,9.58,104.342
3244,11/08/2025 20:42:15,9.56,104.368
3245,11/08/2025 20:52:15,9.55,104.377
3246,11/08/2025 21:02:15,9.53,104.389
3247,11/08/2025 21:12:15,9.52,104.371
3248,11/08/2025 21:22:15,9.51,104.375
3249,11/08/2025 21:32:15,9.50,104.357
3250,11/08/2025 21:42:15,9.48,104.348
3251,11/08/2025 21:52:15,9.46,104.308
3252,11/08/2025 22:02:15,9.45,104.373
3253,11/08/2025 22:12:15,9.43,104.386
3254,11/08/2025 22:22:15,9.41,104.394
3255,11/08/2025 22:32:15,9.39,104.380
3256,11/08/2025 22:42:15,9.37,104.384
3257,11/08/2025 22:52:15,9.36,104.392
3258,11/08/2025 23:02:15,9.34,104.391
3259,11/08/2025 23:12:15,9.32,104.377
3260,11/08/2025 23:22:15,9.30,104.381
3261,11/08/2025 23:32:15,9.28,104.398
3262,11/08/2025 23:42:15,9.26,104.389
3263,11/08/2025 23:52:15,9.24,104.397
3264,11/09/2025 00:02:15,9.23,104.383
3265,11/09/2025 00:12:15,9.21,104.374
3266,11/09/2025 00:22:15,9.19,104.364
3267,11/09/2025 00:32:15,9.18,104.333
3268,11/09/2025 00:42:15,9.16,104.341
3269,11/09/2025 00:52:15,9.14,104.332
3270,11/09/2025 01:02:15,9.13,104.327
3271,11/09/2025 01:12:15,9.11,104.322
3272,11/09/2025 01:22:15,9.09,104.308
3273,11/09/2025 01:32:15,9.08,104.285
3274,11/09/2025 01:42:15,9.06,104.307
3275,11/09/2025 01:52:15,9.04,104.306
3276,11/09/2025 02:02:15,9.03,104.332
3277,11/09/2025 02:12:15,9.01,104.309
3278,11/09/2025 02:22:15,8.99,104.318
3279,11/09/2025 02:32:15,8.97,104.304
3280,11/09/2025 02:42:15,8.96,104.316
3281,11/09/2025 02:52:15,8.94,104.329
3282,11/09/2025 03:02:15,8.92,104.320
3283,11/09/2025 03:12:15,8.91,104.315
3284,11/09/2025 03:22:15,8.89,104.319
3285,11/09/2025 03:32:15,8.88,104.287
3286,11/09/2025 03:42:15,8.86,104.291
3287,11/09/2025 03:52:15,8.85,104.370
3288,11/09/2025 04:02:15,8.83,104.255
3289,11/09/2025 04:12:15,8.81,104.289
3290,11/09/2025 04:22:15,8.79,104.302
3291,11/09/2025 04:32:15,8.78,104.293
3292,11/09/2025 04:42:15,8.76,104.305
3293,11/09/2025 04:52:15,8.74,104.313
3294,11/09/2025 05:02:15,8.72,104.357
3295,11/09/2025 05:12:15,8.70,104.325
3296,11/09/2025 05:22:15,8.68,104.311
3297,11/09/2025 05:32:15,8.67,104.337
3298,11/09/2025 05:42:15,8.65,104.332
3299,11/09/2025 05:52:15,8.63,104.327
3300,11/09/2025 06:02:15,8.61,104.326
3301,11/09/2025 06:12:15,8.59,104.343
3302,11/09/2025 06:22:15,8.57,104.334
3303,11/09/2025 06:32:15,8.55,104.347
3304,11/09/2025 06:42:15,8.54,104.346
3305,11/09/2025 06:52:15,8.52,104.367
3306,11/09/2025 07:02:15,8.51,104.358
3307,11/09/2025 07:12:15,8.49,104.353
3308,11/09/2025 07:22:15,8.48,104.375
3309,11/09/2025 07:32:15,8.47,104.366
3310,11/09/2025 07:42:15,8.45,104.387
3311,11/09/2025 07:52:15,8.44,104.387
3312,11/09/2025 08:02:15,8.43,104.386
3313,11/09/2025 08:12:15,8.42,104.382
3314,11/09/2025 08:22:15,8.41,104.368
3315,11/09/2025 08:32:15,8.41,104.377
3316,11/09/2025 08:42:15,8.40,104.363
3317,11/09/2025 08:52:15,8.40,104.346
3318,11/09/2025 09:02:15,8.39,104.332
3319,11/09/2025 09:12:15,8.39,104.332
3320,11/09/2025 09:22:15,8.38,104.332
3321,11/09/2025 09:32:15,8.38,104.323
3322,11/09/2025 09:42:15,8.38,104.336
3323,11/09/2025 09:52:15,8.38,104.319
3324,11/09/2025 10:02:15,8.38,104.305
3325,11/09/2025 10:12:15,8.39,104.310
3326,11/09/2025 10:22:15,8.40,104.288
3327,11/09/2025 10:32:15,8.41,104.262
3328,11/09/2025 10:42:15,8.43,104.259
3329,11/09/2025 10:52:15,8.45,104.250
3330,11/09/2025 11:02:15,8.47,104.220
3331,11/09/2025 11:12:15,8.49,104.225
3332,11/09/2025 11:22:15,8.51,104.191
3333,11/09/2025 11:32:15,8.54,104.178
3334,11/09/2025 11:42:15,8.56,104.175
3335,11/09/2025 11:52:15,8.61,104.177
3336,11/09/2025 12:02:15,8.66,104.165
3337,11/09/2025 12:12:15,8.71,104.163
3338,11/09/2025 12:22:15,8.75,104.168
3339,11/09/2025 12:32:15,8.79,104.134
3340,11/09/2025 12:42:15,8.83,104.096
3341,11/09/2025 12:52:15,8.86,104.062
3342,11/09/2025 13:02:15,8.89,104.032
3343,11/09/2025 13:12:15,8.91,104.028
3344,11/09/2025 13:22:15,8.94,104.029
3345,11/09/2025 13:32:15,8.98,104.022
3346,11/09/2025 13:42:15,9.01,104.010
3347,11/09/2025 13:52:15,9.05,103.963
3348,11/09/2025 14:02:15,9.08,103.955
3349,11/09/2025 14:12:15,9.11,103.956
3350,11/09/2025 14:22:15,9.14,103.926
3351,11/09/2025 14:32:15,9.16,103.927
3352,11/09/2025 14:42:15,9.18,103.936
3353,11/09/2025 14:52:15,9.19,103.919
3354,11/09/2025 15:02:15,9.20,103.888
3355,11/09/2025 15:12:15,9.20,103.884
3356,11/09/2025 15:22:15,9.20,103.884
3357,11/09/2025 15:32:15,9.20,103.862
3358,11/09/2025 15:42:15,9.20,103.858
3359,11/09/2025 15:52:15,9.20,103.827
3360,11/09/2025 16:02:15,9.20,103.823
3361,11/09/2025 16:12:15,9.20,103.840
3362,11/09/2025 16:22:15,9.21,103.809
3363,11/09/2025 16:32:15,9.21,103.774
3364,11/09/2025 16:42:15,9.21,103.748
3365,11/09/2025 16:52:15,9.21,103.748
3366,11/09/2025 17:02:15,9.21,103.748
3367,11/09/2025 17:12:15,9.21,103.730
3368,11/09/2025 17:22:15,9.21,103.721
3369,11/09/2025 17:32:15,9.21,103.721
3370,11/09/2025 17:42:15,9.21,103.735
3371,11/09/2025 17:52:15,9.22,103.730
3372,11/09/2025 18:02:15,9.22,103.704
3373,11/09/2025 18:12:15,9.23,103.691
3374,11/09/2025 18:22:15,9.23,103.705
3375,11/09/2025 18:32:15,9.24,103.696
3376,11/09/2025 18:42:15,9.27,103.697
3377,11/09/2025 18:52:15,9.29,103.671
3378,11/09/2025 19:02:15,9.31,103.685
3379,11/09/2025 19:12:15,9.32,103.707
3380,11/09/2025 19:22:15,9.36,103.735
3381,11/09/2025 19:32:15,9.40,103.790
3382,11/09/2025 19:42:15,9.44,103.831
3383,11/09/2025 19:52:15,9.51,103.895
3384,11/09/2025 20:02:15,9.64,104.010
3385,11/09/2025 20:12:15,9.71,104.122
3386,11/09/2025 20:22:15,9.75,104.177
3387,11/09/2025 20:32:15,9.87,104.180
3388,11/09/2025 20:42:15,10.15,104.133
3389,11/09/2025 20:52:15,10.45,104.077
3390,11/09/2025 21:02:15,10.61,103.999
3391,11/09/2025 21:12:15,10.62,103.951
3392,11/09/2025 21:22:15,10.55,103.900
3393,11/09/2025 21:32:15,10.43,103.856
3394,11/09/2025 21:42:15,10.31,103.821
3395,11/09/2025 21:52:15,10.19,103.799
3396,11/09/2025 22:02:15,10.08,103.756
3397,11/09/2025 22:12:15,9.99,103.735
3398,11/09/2025 22:22:15,9.93,103.720
3399,11/09/2025 22:32:15,9.88,103.740
3400,11/09/2025 22:42:15,9.84,103.734
3401,11/09/2025 22:52:15,9.81,103.777
3402,11/09/2025 23:02:15,9.79,103.763
3403,11/09/2025 23:12:15,9.77,103.772
3404,11/09/2025 23:22:15,9.75,103.758
3405,11/09/2025 23:32:15,9.73,103.827
3406,11/09/2025 23:42:15,9.71,103.818
3407,11/09/2025 23:52:15,9.69,103.870
3408,11/10/2025 00:02:15,9.67,103.852
3409,11/10/2025 00:12:15,9.65,103.833
3410,11/10/2025 00:22:15,9.63,103.841
3411,11/10/2025 00:32:15,9.61,103.810
3412,11/10/2025 00:42:15,9.59,103.778
3413,11/10/2025 00:52:15,9.57,103.760
3414,11/10/2025 01:02:15,9.56,103.746
3415,11/10/2025 01:12:15,9.54,103.808
3416,11/10/2025 01:22:15,9.53,103.794
3417,11/10/2025 01:32:15,9.52,103.772
3418,11/10/2025 01:42:15,9.52,103.714
3419,11/10/2025 01:52:15,9.51,103.763
3420,11/10/2025 02:02:15,9.51,103.736
3421,11/10/2025 02:12:15,9.50,103.776
3422,11/10/2025 02:22:15,9.50,103.780
3423,11/10/2025 02:32:15,9.50,103.802
3424,11/10/2025 02:42:15,9.50,103.784
3425,11/10/2025 02:52:15,9.49,103.780
3426,11/10/2025 03:02:15,9.49,103.749
3427,11/10/2025 03:12:15,9.49,103.691
3428,11/10/2025 03:22:15,9.49,103.660
3429,11/10/2025 03:32:15,9.49,103.651
3430,11/10/2025 03:42:15,9.49,103.713
3431,11/10/2025 03:52:15,9.49,103.691
3432,11/10/2025 04:02:15,9.49,103.665
3433,11/10/2025 04:12:15,9.50,103.625
3434,11/10/2025 04:22:15,9.50,103.586
3435,11/10/2025 04:32:15,9.51,103.643
3436,11/10/2025 04:42:15,9.52,103.692
3437,11/10/2025 04:52:15,9.53,103.679
3438,11/10/2025 05:02:15,9.53,103.688
3439,11/10/2025 05:12:15,9.54,103.684
3440,11/10/2025 05:22:15,9.54,103.667
3441,11/10/2025 05:32:15,9.54,103.671
3442,11/10/2025 05:42:15,9.54,103.640
3443,11/10/2025 05:52:15,9.55,103.676
3444,11/10/2025 06:02:15,9.55,103.667
3445,11/10/2025 06:12:15,9.55,103.693
3446,11/10/2025 06:22:15,9.55,103.738
3447,11/10/2025 06:32:15,9.55,103.777
3448,11/10/2025 06:42:15,9.55,103.716
3449,11/10/2025 06:52:15,9.55,103.715
3450,11/10/2025 07:02:15,9.55,103.724
3451,11/10/2025 07:12:15,9.55,103.693
3452,11/10/2025 07:22:15,9.55,103.680
3453,11/10/2025 07:32:15,9.54,103.671
3454,11/10/2025 07:42:15,9.54,103.600
3455,11/10/2025 07:52:15,9.53,103.622
3456,11/10/2025 08:02:15,9.53,103.671
3457,11/10/2025 08:12:15,9.52,103.670
3458,11/10/2025 08:22:15,9.52,103.662
3459,11/10/2025 08:32:15,9.53,103.657
3460,11/10/2025 08:42:15,9.53,103.649
3461,11/10/2025 08:52:15,9.53,103.605
3462,11/10/2025 09:02:15,9.53,103.618
3463,11/10/2025 09:12:15,9.54,103.596
3464,11/10/2025 09:22:15,9.55,103.574
3465,11/10/2025 09:32:15,9.56,103.575
3466,11/10/2025 09:42:15,9.57,103.615
3467,11/10/2025 09:52:15,9.59,103.602
3468,11/10/2025 10:02:15,9.61,103.567
3469,11/10/2025 10:12:15,9.63,103.559
3470,11/10/2025 10:22:15,9.65,103.529
3471,11/10/2025 10:32:15,9.66,103.530
3472,11/10/2025 10:42:15,9.68,103.522
3473,11/10/2025 10:52:15,9.70,103.478
3474,11/10/2025 11:02:15,9.72,103.452
3475,11/10/2025 11:12:15,9.74,103.413
3476,11/10/2025 11:22:15,9.77,103.388
3477,11/10/2025 11:32:15,9.79,103.340
3478,11/10/2025 11:42:15,9.81,103.327
3479,11/10/2025 11:52:15,9.82,103.293
3480,11/10/2025 12:02:15,9.84,103.262
3481,11/10/2025 12:12:15,9.86,103.236
3482,11/10/2025 12:22:15,9.87,103.193
3483,11/10/2025 12:32:15,9.88,103.171
3484,11/10/2025 12:42:15,9.88,103.123
3485,11/10/2025 12:52:15,9.89,103.123
3486,11/10/2025 13:02:15,9.89,103.119
3487,11/10/2025 13:12:15,9.90,103.088
3488,11/10/2025 13:22:15,9.90,103.079
3489,11/10/2025 13:32:15,9.90,103.053
3490,11/10/2025 13:42:15,9.91,103.049
3491,11/10/2025 13:52:15,9.91,103.035
3492,11/10/2025 14:02:15,9.91,103.000
3493,11/10/2025 14:12:15,9.91,102.983
3494,11/10/2025 14:22:15,9.91,102.965
3495,11/10/2025 14:32:15,9.91,102.978
3496,11/10/2025 14:42:15,9.91,102.952
3497,11/10/2025 14:52:15,9.92,102.947
3498,11/10/2025 15:02:15,9.92,102.956
3499,11/10/2025 15:12:15,9.93,103.089
3500,11/10/2025 15:22:15,9.93,103.036
3501,11/10/2025 15:32:15,9.93,102.996
3502,11/10/2025 15:42:15,9.93,103.005
3503,11/10/2025 15:52:15,9.94,103.023
3504,11/10/2025 16:02:15,9.98,103.016
3505,11/10/2025 16:12:15,10.00,103.052
3506,11/10/2025 16:22:15,10.01,103.083
3507,11/10/2025 16:32:15,10.01,103.034
3508,11/10/2025 16:42:15,10.03,103.044
3509,11/10/2025 16:52:15,10.09,103.041
3510,11/10/2025 17:02:15,10.14,103.070
3511,11/10/2025 17:12:15,10.17,103.071
3512,11/10/2025 17:22:15,10.19,103.067
3513,11/10/2025 17:32:15,10.19,103.094
3514,11/10/2025 17:42:15,10.24,103.153
3515,11/10/2025 17:52:15,10.28,103.260
3516,11/10/2025 18:02:15,10.27,103.326
3517,11/10/2025 18:12:15,10.25,103.365
3518,11/10/2025 18:22:15,10.29,103.366
3519,11/10/2025 18:32:15,10.38,103.334
3520,11/10/2025 18:42:15,10.45,103.340
3521,11/10/2025 18:52:15,10.48,103.364
3522,11/10/2025 19:02:15,10.47,103.332
3523,11/10/2025 19:12:15,10.44,103.380
3524,11/10/2025 19:22:15,10.39,103.392
3525,11/10/2025 19:32:15,10.35,103.377
3526,11/10/2025 19:42:15,10.32,103.402
3527,11/10/2025 19:52:15,10.30,103.410
3528,11/10/2025 20:02:15,10.28,103.392
3529,11/10/2025 20:12:15,10.25,103.396
3530,11/10/2025 20:22:15,10.21,103.407
3531,11/10/2025 20:32:15,10.16,103.397
3532,11/10/2025 20:42:15,10.10,103.412
3533,11/10/2025 20:52:15,10.04,103.419
3534,11/10/2025 21:02:15,9.98,103.391
3535,11/10/2025 21:12:15,9.92,103.406
3536,11/10/2025 21:22:15,9.86,103.413
3537,11/10/2025 21:32:15,9.81,103.416
3538,11/10/2025 21:42:15,9.75,103.418
3539,11/10/2025 21:52:15,9.69,103.434
3540,11/10/2025 22:02:15,9.64,103.436
3541,11/10/2025 22:12:15,9.58,103.417
3542,11/10/2025 22:22:15,9.53,103.428
3543,11/10/2025 22:32:15,9.49,103.440
3544,11/10/2025 22:42:15,9.44,103.460
3545,11/10/2025 22:52:15,9.40,103.437
3546,11/10/2025 23:02:15,9.36,103.458
3547,11/10/2025 23:12:15,9.32,103.447
3548,11/10/2025 23:22:15,9.28,103.459
3549,11/10/2025 23:32:15,9.24,103.445
3550,11/10/2025 23:42:15,9.20,103.474
3551,11/10/2025 23:52:15,9.16,103.469
3552,11/11/2025 00:02:15,9.13,103.481
3553,11/11/2025 00:12:15,9.09,103.497
3554,11/11/2025 00:22:15,9.05,103.518
3555,11/11/2025 00:32:15,9.01,103.499
3556,11/11/2025 00:42:15,8.98,103.511
3557,11/11/2025 00:52:15,8.94,103.487
3558,11/11/2025 01:02:15,8.89,103.499
3559,11/11/2025 01:12:15,8.85,103.511
3560,11/11/2025 01:22:15,8.81,103.500
3561,11/11/2025 01:32:15,8.76,103.503
3562,11/11/2025 01:42:15,8.72,103.502
3563,11/11/2025 01:52:15,8.67,103.487
3564,11/11/2025 02:02:15,8.63,103.499
3565,11/11/2025 02:12:15,8.59,103.480
3566,11/11/2025 02:22:15,8.55,103.478
3567,11/11/2025 02:32:15,8.51,103.481
3568,11/11/2025 02:42:15,8.47,103.480
3569,11/11/2025 02:52:15,8.43,103.474
3570,11/11/2025 03:02:15,8.39,103.464
3571,11/11/2025 03:12:15,8.36,103.450
3572,11/11/2025 03:22:15,8.32,103.453
3573,11/11/2025 03:32:15,8.28,103.447
3574,11/11/2025 03:42:15,8.25,103.450
3575,11/11/2025 03:52:15,8.21,103.431
3576,11/11/2025 04:02:15,8.17,103.430
3577,11/11/2025 04:12:15,8.14,103.425
3578,11/11/2025 04:22:15,8.10,103.419
3579,11/11/2025 04:32:15,8.07,103.427
3580,11/11/2025 04:42:15,8.03,103.421
3581,11/11/2025 04:52:15,7.99,103.424
3582,11/11/2025 05:02:15,7.96,103.440
3583,11/11/2025 05:12:15,7.92,103.417
3584,11/11/2025 05:22:15,7.88,103.425
3585,11/11/2025 05:32:15,7.85,103.401
3586,11/11/2025 05:42:15,7.81,103.400
3587,11/11/2025 05:52:15,7.78,103.390
3588,11/11/2025 06:02:15,7.74,103.389
3589,11/11/2025 06:12:15,7.70,103.370
3590,11/11/2025 06:22:15,7.67,103.391
3591,11/11/2025 06:32:15,7.63,103.368
3592,11/11/2025 06:42:15,7.60,103.358
3593,11/11/2025 06:52:15,7.56,103.370
3594,11/11/2025 07:02:15,7.53,103.346
3595,11/11/2025 07:12:15,7.50,103.345
3596,11/11/2025 07:22:15,7.46,103.344
3597,11/11/2025 07:32:15,7.43,103.339
3598,11/11/2025 07:42:15,7.40,103.355
3599,11/11/2025 07:52:15,7.37,103.363
3600,11/11/2025 08:02:15,7.34,103.380
3601,11/11/2025 08:12:15,7.31,103.365
3602,11/11/2025 08:22:15,7.28,103.364
3603,11/11/2025 08:32:15,7.26,103.355
3604,11/11/2025 08:42:15,7.23,103.367
3605,11/11/2025 08:52:15,7.20,103.366
3606,11/11/2025 09:02:15,7.18,103.374
3607,11/11/2025 09:12:15,7.16,103.360
3608,11/11/2025 09:22:15,7.14,103.351
3609,11/11/2025 09:32:15,7.12,103.350
3610,11/11/2025 09:42:15,7.11,103.376
3611,11/11/2025 09:52:15,7.09,103.362
3612,11/11/2025 10:02:15,7.08,103.358
3613,11/11/2025 10:12:15,7.07,103.366
3614,11/11/2025 10:22:15,7.06,103.344
3615,11/11/2025 10:32:15,7.05,103.339
3616,11/11/2025 10:42:15,7.04,103.338
